match_day,standing,team,games,wins,draws,losses,scored,missed,points,home_wins,home_draws,home_losses,home_scored,home_missed,home_points,away_wins,away_draws,away_losses,away_scored,away_missed,away_points
37,10,6,37,12,10,15,52,54,46,10,5,3,34,22,35,2,5,12,18,32,11
37,11,28,37,12,10,15,53,68,46,8,6,5,30,30,30,4,4,10,23,38,16
37,12,18,37,11,12,14,53,54,45,6,7,5,38,24,25,5,5,9,15,30,20
37,13,2,37,11,12,14,47,59,45,7,7,4,25,19,28,4,5,10,22,40,17
37,14,25,37,11,11,15,42,56,44,7,5,7,25,27,26,4,6,8,17,29,18
37,15,4,37,10,10,17,43,57,40,7,7,5,22,16,28,3,3,12,21,41,12
37,16,31,37,11,7,19,44,63,40,8,4,6,28,27,28,3,3,13,16,36,12
37,17,3,37,8,15,14,36,56,39,6,8,5,19,22,26,2,7,9,17,34,13
37,18,5,37,10,9,18,53,74,39,5,5,9,30,37,20,5,4,9,23,37,19
37,19,30,37,8,15,14,39,61,39,5,8,6,22,34,23,3,7,8,17,27,16
37,20,29,37,7,12,18,43,67,33,5,5,8,24,28,20,2,7,10,19,39,13

38,1,17,38,23,11,4,78,37,80,18,1,0,49,12,55,5,10,4,29,25,25
38,2,9,38,21,8,9,69,33,71,14,3,2,39,13,45,7,5,7,30,20,26
38,3,16,38,21,8,9,60,33,71,13,4,2,34,12,43,8,4,7,26,21,28
38,4,1,38,19,11,8,72,43,68,11,4,4,33,15,37,8,7,4,39,28,31
38,5,27,38,16,14,8,55,46,62,9,9,1,30,19,36,7,5,7,25,27,26
38,6,15,38,17,7,14,59,44,58,12,4,3,37,14,40,5,3,11,22,30,18
38,7,11,38,13,15,10,51,45,54,9,7,3,31,23,34,4,8,7,20,22,20
38,8,12,38,11,16,11,49,43,49,8,7,4,30,23,31,3,9,7,19,20,18
38,9,2,38,12,12,14,48,59,48,8,7,4,26,19,31,4,5,10,22,40,17
38,10,25,38,12,11,15,45,56,47,7,5,7,25,27,26,5,6,8,20,29,21
38,11,28,38,12,11,15,56,71,47,8,6,5,30,30,30,4,5,10,26,41,17
38,12,18,38,11,13,14,56,57,46,6,8,5,41,27,26,5,5,9,15,30,20
38,13,24,38,13,7,18,46,48,46,10,4,5,31,18,34,3,3,13,15,30,12
38,14,6,38,12,10,16,52,56,46,10,5,4,34,24,35,2,5,12,18,32,11
38,15,4,38,11,10,17,46,59,43,7,7,5,22,16,28,4,3,12,24,43,15
38,16,30,38,9,15,14,40,61,42,5,8,6,22,34,23,4,7,8,18,27,19
38,17,31,38,11,7,20,46,66,40,8,4,7,30,30,28,3,3,13,16,36,12
38,18,3,38,8,15,15,37,58,39,6,8,5,19,22,26,2,7,10,18,36,13
38,19,5,38,10,9,19,55,78,39,5,5,9,30,37,20,5,4,10,25,41,19
38,20,29,38,7,12,19,43,70,33,5,5,9,24,31,20,2,7,10,19,39,13

